X,Y,Z,SAMPLE_ID,SAMPLE_FIE,SAMPLE_DAT,LAT_DEG,LONG_DEG,YEAR_CONST,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,As,Al,B_,Ba,Ca,Co,Cr,Cu,Fe,K_,Li,Mg,Mn,Na,P_,Si,SO4,Sr,V_,Zn
355480.617397185,2706897.97413425,0,S98_02980,RIP0491,02/06/1998,24.469000000000001,91.573999999999998,"1996",STW,39.000000000000000,Sylhet,Habiganj,Nabiganj,Paniunda,Paniunda,6367787729,< 0.5,"0.04",< 0.01,"0.055","6.37",< 0.008,< 0.02,< 0.008,"9.26","1.7","0.007","2.81","0.399",17.800000000000001,"0.3","24.7",< 0.2,"0.0598",< 0.006,"0.029"
354145.870644492,2714997.01672151,0,S98_02981,RIP0492,02/06/1998,24.542000000000002,91.560000000000002,"1997",STW,50.000000000000000,Sylhet,Habiganj,Nabiganj,Bausha,Dhulchatal,6367714307,"6.7",< 0.04,"0.02","0.083","12.5",< 0.008,< 0.02,< 0.008,"13.8","1.7","0.004","6.35","0.58",34.399999999999999,"1.9","28.2",< 0.2,"0.101",< 0.006,"0.017"
345368.934835731,2709221.09057015,0,S98_02982,RIP0493,18/05/1998,24.489000000000001,91.474000000000004,"1997",STW,64.000000000000000,Sylhet,Habiganj,Nabiganj,Kaliar banga,Kaliar banga,6367758529,"12.1","0.18","0.02","0.119","15.4",< 0.008,< 0.02,< 0.008,"10.8","1.7",< 0.003,"7.9","0.334",38.299999999999997,"1.7","26.3",< 0.2,"0.124",< 0.006,"0.018"
306653.467493449,2665279.53677016,0,S98_02983,RIP0495,03/06/1998,24.088000000000001,91.097999999999999,"1996",STW,59.000000000000000,Chittagong,Brahamanbaria,Sarail,Kalikachha,Kalikachha,2129428510,< 0.5,< 0.04,"0.01","0.031","13.1",< 0.008,< 0.02,< 0.008,"4.1","1.6","0.013","5.35","0.248",35.100000000000001,< 0.2,"33.6","3.7","0.102",< 0.006,"0.016"
307849.758237711,2663490.96277934,0,S98_02984,RIP0496,03/06/1998,24.071999999999999,91.109999999999999,"1984",STW,43.000000000000000,Chittagong,Brahamanbaria,Sarail,Sarail,Sarail,2129476837,< 0.5,< 0.04,"0.02","0.016","9.75",< 0.008,< 0.02,< 0.008,"2.82","2.4","0.006","3.66","0.15",47.399999999999999,< 0.2,"29.9",< 0.2,"0.0767",< 0.006,"0.01"
314956.591437986,2662510.90825298,0,S98_02985,RIP0497,03/06/1998,24.064000000000000,91.180000000000007,"1996",STW,61.000000000000000,Chittagong,Brahamanbaria,Sarail,Sahajadapur,Deora,2129495327,"2",< 0.04,"0.02","0.017","20.2",< 0.008,< 0.02,< 0.008,"0.086","1.8",< 0.003,"10.2","2.47",14.199999999999999,"0.4","23.1",< 0.2,"0.139",< 0.006,< 0.008
314529.681720658,2660965.65014202,0,S98_02986,RIP0498,03/06/1998,24.050000000000001,91.176000000000002,"1997",STW,31.000000000000000,Chittagong,Brahamanbaria,Sarail,Shabazpur,Shabazpur,2129485785,"11.9",< 0.04,"0.02","0.024","26.5",< 0.008,< 0.02,< 0.008,"10.7","2.1","0.003","13.9","0.666",25.800000000000001,"1","28.7","0.2","0.209",< 0.006,"0.018"
303435.838673189,2660560.04669253,0,S98_02987,RIP0499,03/06/1998,24.045000000000002,91.066999999999993,"1986",STW,46.000000000000000,Chittagong,Brahamanbaria,Sarail,Dakshin panism,Bogair,2129466222,"316","0.05","0.16","0.043","33.7",< 0.008,< 0.02,< 0.008,"2.41","7.4","0.003","23.9","0.11",81.900000000000006,"2.8","23.4","0.4","0.239",< 0.006,< 0.008
310268.320984916,2623137.89830964,0,S98_02988,RIP0502,04/06/1998,23.707999999999998,91.138999999999996,"1980",STW,26.000000000000000,Chittagong,Brahamanbaria,Kasba,Kaimpur,Mainpur,2126356482,"1.7",< 0.04,"0.07","0.01","21.1","0.012",< 0.02,< 0.008,"0.092","4.2","0.003","21.6","2.12",52.600000000000001,< 0.2,"17.9","16.9","0.199",< 0.006,< 0.008
310224.297003928,2627569.22362953,0,S98_02989,RIP0503,04/06/1998,23.748000000000001,91.138000000000005,"1992",STW,35.000000000000000,Chittagong,Brahamanbaria,Kasba,Kasba,Kasba,2126363532,< 0.5,< 0.04,"0.02","0.026","29",< 0.008,< 0.02,< 0.008,"0.178","2.4","0.004","9.74","0.824",44.000000000000000,< 0.2,"26.3","8.1","0.21",< 0.006,"0.027"
303426.971076922,2630096.82673339,0,S98_02990,RIP0504,04/06/1998,23.770000000000000,91.070999999999998,"1992",STW,34.000000000000000,Chittagong,Brahamanbaria,Kasba,Mehari,Chhabpur,2126382254,"105",< 0.04,"0.12","0.012","29.3",< 0.008,< 0.02,< 0.008,"2.04","5.4",< 0.003,"45.1","0.165",25.199999999999999,"1.1","18.7",< 0.2,"0.298",< 0.006,< 0.008
304104.545914551,2627429.0907692,0,S98_02991,RIP0505,04/06/1998,23.745999999999999,91.078000000000003,"1984",STW,35.000000000000000,Chittagong,Brahamanbaria,Kasba,Kuti,Kutijajiara,2126369622,"24.7",< 0.04,"0.05","0.039","25.7",< 0.008,< 0.02,< 0.008,"3.78","29.2",< 0.003,"26.6","0.134",11.400000000000000,"0.8","15.2",< 0.2,"0.26",< 0.006,< 0.008
314057.386280288,2632282.52986288,0,S98_02992,RIP0506,04/06/1998,23.791000000000000,91.174999999999997,"1989",STW,20.000000000000000,Chittagong,Brahamanbaria,Kasba,Gopinathpur,Gopinathpur,2126350395,"0.5",< 0.04,< 0.01,"0.027","14.5",< 0.008,< 0.02,< 0.008,"0.128","1.8",< 0.003,"4.57","0.023",22.000000000000000,< 0.2,"27.8","2.5","0.144",< 0.006,< 0.008
307606.078823755,2630040.69707101,0,S98_02993,RIP0507,04/06/1998,23.770000000000000,91.111999999999995,"1998",STW,52.000000000000000,Chittagong,Brahamanbaria,Kasba,Dakshin badair,Kharara,2126325562,< 0.5,< 0.04,"0.05","0.079","46.1",< 0.008,< 0.02,< 0.008,"0.289","4.2",< 0.003,"53.1","1.69",27.699999999999999,< 0.2,"16.1","11.4","0.384",< 0.006,"0.042"
308991.112609772,2634563.95020978,0,S98_02994,RIP0508,04/06/1998,23.811000000000000,91.125000000000000,"1985",STW,35.000000000000000,Chittagong,Brahamanbaria,Kasba,Utter badair,Badair,2126318066,"5.6",< 0.04,"0.05","0.012","11.8",< 0.008,< 0.02,< 0.008,"5.53","3.2",< 0.003,"5.56","0.234",50.700000000000003,"0.8","31.6",< 0.2,"0.131",< 0.006,< 0.008
297120.024016763,2659983.60374192,0,S98_02995,RIP0509,05/06/1998,24.039000000000001,91.004999999999995,"1986",STW,33.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Uttar Araisidha,Sonarampur,2121303933,"382",< 0.04,"0.28","0.013","9.45",< 0.008,< 0.02,< 0.008,"1.24","7",< 0.003,"9.03","0.051",72.400000000000006,"6","23.9","0.7","0.087",< 0.006,< 0.008
294389.355105138,2654040.31116144,0,S98_02996,RIP0510,05/06/1998,23.984999999999999,90.978999999999999,"1978",STW,33.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Pachim Sharifpur,Lalpur,2121367256,"42.2",< 0.04,"0.02","0.102","56.6",< 0.008,< 0.02,< 0.008,"6.5","7.4",< 0.003,"15.9","1.71",49.600000000000001,"1","19.4","29.1","0.23",< 0.006,< 0.008
351874.565498204,2701397.79214703,0,S98_02997,RIP0511,02/06/1998,24.419000000000000,91.539000000000001,"1986",STW,57.000000000000000,Sylhet,Habiganj,Bahubal,Shanghat,Shanghat,6360583940,"5.8",< 0.04,"0.02","0.102","11.2",< 0.008,< 0.02,< 0.008,"16.2","2.1",< 0.003,"5.46","0.275",19.000000000000000,"1.1","25.7",< 0.2,"0.0901",< 0.006,"0.011"
358980.339163526,2702099.93722347,0,S98_02998,RIP0512,02/06/1998,24.425999999999998,91.608999999999995,"1997",Tara,58.000000000000000,Sylhet,Habiganj,Bahubal,Putijuri,Rupaichara,6360559838,< 0.5,< 0.04,< 0.01,"0.02","12.3",< 0.008,< 0.02,< 0.008,"5.32","1.9","0.005","5.13","0.384",12.000000000000000,< 0.2,"31.5","24.7","0.0912",< 0.006,"0.039"
347252.129050818,2686605.79284768,0,S98_02999,RIP0513,02/06/1998,24.285000000000000,91.495000000000005,"1973",STW,47.000000000000000,Sylhet,Habiganj,Bahubal,Lamatashi,Hafizpur,6360535402,"38.5",< 0.04,"0.02","0.121","10.2",< 0.008,< 0.02,< 0.008,"27.3","1.4",< 0.003,"4.78","0.59",21.100000000000001,"1.4","20",< 0.2,"0.0865",< 0.006,"0.014"
321798.530551643,2680922.18494658,0,S98_03000,RIP0515,03/06/1998,24.231000000000002,91.245000000000005,"1992",STW,79.000000000000000,Chittagong,Brahamanbaria,Nasirnagar,Fandauk,Fandauk,2129043427,"0.8",< 0.04,"0.02","0.03","24.9",< 0.008,< 0.02,< 0.008,"0.794","1.8","0.003","10.1","0.648",26.600000000000001,"0.5","24.5",< 0.2,"0.16",< 0.006,< 0.008
319543.043557628,2679289.16767515,0,S98_03001,RIP0516,03/06/1998,24.216000000000001,91.222999999999999,"1996",STW,51.000000000000000,Chittagong,Brahamanbaria,Nasirnagar,Burishwar,Burishwar,2129014258,< 0.5,< 0.04,"0.02","0.011","26.7",< 0.008,< 0.02,< 0.008,"0.073","0.7","0.004","10.6","0.433",30.800000000000001,< 0.2,"20.4",< 0.2,"0.14",< 0.006,"0.025"
320079.515501662,2673522.31887539,0,S98_03002,RIP0517,03/06/1998,24.164000000000001,91.228999999999999,"1995",STW,47.000000000000000,Chittagong,Brahamanbaria,Nasirnagar,Purbo Bagh,Uttar purbobagh,2129094985,"357","0.04","0.07","0.028","43.2",< 0.008,< 0.02,< 0.008,"5.55","5.6",< 0.003,"33.2","0.224",25.199999999999999,"1.5","22.7","0.4","0.314",< 0.006,< 0.008
316284.002388853,2670801.57756783,0,S98_03003,RIP0518,03/06/1998,24.138999999999999,91.191999999999993,"1992",STW,46.000000000000000,Chittagong,Brahamanbaria,Nasirnagar,Gokarna,Gokarna,2129058477,< 0.5,< 0.04,"0.02","0.034","19",< 0.008,< 0.02,< 0.008,"3.4","2.8",< 0.003,"7.8","0.273",17.800000000000001,"0.3","29.3",< 0.2,"0.125",< 0.006,"0.047"
312342.107056901,2672514.61757355,0,S98_03004,RIP0519,03/06/1998,24.154000000000000,91.153000000000006,"1995",STW,50.000000000000000,Chittagong,Brahamanbaria,Nasirnagar,Kunda,Kunda,2129080676,"0.8",< 0.04,"0.02","0.054","15.1",< 0.008,< 0.02,< 0.008,"2.31","3.1","0.003","6.11","0.534",27.300000000000001,"0.3","33.3","0.4","0.104",< 0.006,"0.034"
319602.589366596,2643731.85944217,0,S98_03005,RIP0521,04/06/1998,23.895000000000000,91.227999999999994,"1991",Tara,37.000000000000000,Chittagong,Brahamanbaria,Akhaura,Uttar akhaura,Rajapur,2120209845,< 0.5,< 0.04,< 0.01,"0.047","7.46",< 0.008,< 0.02,< 0.008,"0.073","1.6",< 0.003,"2.27","0.032",9.400000000000000,< 0.2,"22","0.2","0.0848",< 0.006,"0.014"
317036.576508917,2634127.56007287,0,S98_03006,RIP0522,04/06/1998,23.808000000000000,91.203999999999994,"1975",STW,36.000000000000000,Chittagong,Brahamanbaria,Akhaura,Maniands,Maniands,2120276736,< 0.5,< 0.04,< 0.01,"0.017","14.6",< 0.008,< 0.02,< 0.008,"0.153","1.7","0.004","5.5","1.42",17.800000000000001,< 0.2,"34.6","2.3","0.104",< 0.006,< 0.008
311886.025703208,2637738.28674427,0,S98_03007,RIP0523,04/06/1998,23.840000000000000,91.153000000000006,"1989",STW,74.000000000000000,Chittagong,Brahamanbaria,Akhaura,Dharkhar,Dharkhar,2120257408,"110",< 0.04,"0.1","0.151","45.6",< 0.008,< 0.02,< 0.008,"3.41","8.8",< 0.003,"54.2","0.212",55.200000000000003,"0.8","12.2","0.4","0.525",< 0.006,< 0.008
316464.607833063,2637236.26984458,0,S98_03008,RIP0524,04/06/1998,23.835999999999999,91.197999999999993,"1983",STW,39.000000000000000,Chittagong,Brahamanbaria,Akhaura,Mogra,Dhanarajpur,2120295278,< 0.5,< 0.04,< 0.01,"0.01","14.5",< 0.008,< 0.02,< 0.008,"0.17","1.3",< 0.003,"5.22","0.033",21.300000000000001,< 0.2,"29.2","3","0.122",< 0.006,< 0.008
320542.279868882,2637406.53019248,0,S98_03009,RIP0525,04/06/1998,23.838000000000001,91.238000000000000,"1988",STW,34.000000000000000,Chittagong,Brahamanbaria,Akhaura,Mogra,Rajendrapur,2120295872,"5.8",< 0.04,< 0.01,"0.029","11.8",< 0.008,< 0.02,< 0.008,"3.4","1.8","0.004","3.95","0.612",16.000000000000000,< 0.2,"30","0.9","0.091",< 0.006,< 0.008
318135.076824363,2640427.33652519,0,S98_03010,RIP0526,04/06/1998,23.864999999999998,91.213999999999999,"1985",PTW,82.000000000000000,Chittagong,Brahamanbaria,Akhaura,Dakishin Akhaura,Radanagar,2120219817,< 0.5,< 0.04,< 0.01,"0.012","13","0.042",< 0.02,< 0.008,"4.22","1.2","0.005","4.6","0.838",14.000000000000000,< 0.2,"36.4","5.4","0.0979",< 0.006,"0.011"
307814.621797767,2653300.15267529,0,S98_03011,RIP0527,04/06/1998,23.980000000000000,91.111000000000004,"1988",DTW,190.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Paurashava w2,Paikpara,2121301995,< 0.5,< 0.04,"0.02","0.03","42.3",< 0.008,< 0.02,< 0.008,< 0.006,"3.4",< 0.003,"13.1",< 0.001,15.300000000000001,< 0.2,"24.2",< 0.2,"0.34",< 0.006,< 0.008
311158.718794896,2659902.0667499,0,S98_03012,RIP0528,05/06/1998,24.039999999999999,91.143000000000001,"1997",STW,51.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Mojlishpur,Moind,2121341628,"31.5",< 0.04,"0.03","0.037","29.6",< 0.008,< 0.02,< 0.008,"1.91","2.5","0.003","11.5","0.274",39.600000000000001,"0.6","19.3",< 0.2,"0.205",< 0.006,< 0.008
323101.691245134,2663183.06081697,0,S98_03013,RIP0529,05/06/1998,24.071000000000002,91.260000000000005,"1989",STW,28.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Budunthi,Islampur,2121318814,< 0.5,< 0.04,"0.01","0.014","20.4",< 0.008,< 0.02,< 0.008,"0.733","1.2","0.006","9.3","0.94",17.000000000000000,< 0.2,"31",< 0.2,"0.135",< 0.006,< 0.008
323371.800186263,2652103.18304065,0,S98_03014,RIP0530,05/06/1998,23.971000000000000,91.263999999999996,"1996",STW,13.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Paharpur,Alipur,2121356030,< 0.5,< 0.01,< 0.01,"0.048","23.2",< 0.003,< 0.002,< 0.008,"0.105","1.3",< 0.003,"7.45","0.958",16.500000000000000,"0.1","35.7","7.6","0.181",< 0.002,"0.006"
318247.026627803,2649287.25075799,0,S98_03015,RIP0531,05/06/1998,23.945000000000000,91.213999999999999,"1980",STW,23.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Pattan,Bara jamalpur,2121352115,< 0.5,< 0.01,"0.03","0.051","9.45",< 0.003,"0.006",< 0.008,"0.2","1.3",< 0.003,"3.1","0.057",8.590000000000000,< 0.1,"27.6","4.7","0.0953",< 0.002,"0.01"
305743.673177903,2658202.19512216,0,S98_03016,RIP0532,05/06/1998,24.024000000000001,91.090000000000003,"1983",STW,43.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Purbo talshahar,Telinagar,2121390970,"68.4","0.04","0.04","0.039","19.8",< 0.003,< 0.002,< 0.008,"1.01","5.1",< 0.003,"24.1","0.107",16.699999999999999,"0.3","12.7",< 0.2,"0.195",< 0.002,"0.008"
308342.425174764,2647089.78015637,0,S98_03017,RIP0533,05/06/1998,23.923999999999999,91.117000000000004,"1995",STW,40.000000000000000,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Ramrail,Ramrail,2121360852,< 0.5,< 0.01,"0.04","0.016","42.2",< 0.003,< 0.002,< 0.008,"0.132","1.9",< 0.003,"19.5","0.416",23.199999999999999,"0.2","20.4",< 0.2,"0.291","0.002","0.006"
